Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency,Forecast max,Forecast min,Confidence Level,Volatility,Packet loss,Application type
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,network,TWAMP,49.49,59.77,60.6,51.36,46.83,99.83,0.65,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,network,UDP,29.98,59.77,60.6,31.95,28.9,99.8,0.31,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,app,HTTP,75.03,61.44,60.6,78.24,71.75,97.17,0.84,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,app,HTTPS,81.56,61.44,60.6,85.95,77.95,99.55,0.31,0.0,Social Commerce
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,app,TCP,66.32,61.44,60.6,69.65,62.84,98.46,0.99,0.05,Communication
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,app,ICMP,55.48,61.44,60.6,58.16,53.03,98.07,0.31,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,app,TWAMP,66.97,61.44,60.6,69.86,63.9,97.24,0.98,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 04:00:00,app,UDP,23.25,61.44,60.6,24.24,21.64,95.8,0.77,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,network,HTTP,68.48,59.02,61.81,71.64,64.71,99.72,0.92,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,network,HTTPS,94.4,59.02,61.81,99.41,89.23,95.21,0.93,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,network,TCP,54.31,59.02,61.81,56.26,51.77,98.88,0.27,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,network,ICMP,45.08,59.02,61.81,47.28,43.32,95.77,0.01,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,network,TWAMP,64.24,59.02,61.81,67.91,60.97,99.75,0.01,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,network,UDP,27.61,59.02,61.81,29.22,27.02,98.77,0.3,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,app,HTTP,78.15,64.6,61.81,81.3,74.27,95.61,0.3,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,app,HTTPS,89.66,64.6,61.81,94.9,84.62,96.18,0.93,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,app,TCP,84.89,64.6,61.81,89.65,80.17,99.75,0.41,0.02,Communication
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,app,ICMP,43.43,64.6,61.81,45.61,41.95,96.49,0.33,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,app,TWAMP,66.86,64.6,61.81,70.68,62.84,99.11,0.87,0.02,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 04:00:00,app,UDP,24.59,64.6,61.81,25.21,23.36,96.3,0.38,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,network,HTTP,77.01,65.45,64.29,80.63,73.06,96.18,0.2,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,network,HTTPS,82.37,65.45,64.29,86.0,77.51,98.92,0.79,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,network,TCP,72.11,65.45,64.29,75.94,69.09,99.92,0.17,0.03,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,network,ICMP,53.84,65.45,64.29,56.39,50.46,98.69,0.5,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,network,TWAMP,70.88,65.45,64.29,74.66,67.09,99.62,0.06,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,network,UDP,36.49,65.45,64.29,39.07,34.81,99.18,0.42,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,app,HTTP,70.98,63.13,64.29,74.1,67.62,95.54,0.34,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,app,HTTPS,87.59,63.13,64.29,92.67,83.07,97.67,0.92,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,app,TCP,70.33,63.13,64.29,74.55,66.05,95.1,0.96,0.02,Communication
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,app,ICMP,53.28,63.13,64.29,55.67,50.38,95.31,0.22,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,app,TWAMP,57.49,63.13,64.29,60.64,54.64,95.34,0.07,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-05 06:00:00,app,UDP,39.1,63.13,64.29,40.65,36.88,98.08,0.33,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,network,HTTP,75.69,66.58,65.59,79.03,71.33,98.6,0.22,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,network,HTTPS,81.95,66.58,65.59,85.52,77.31,98.07,0.39,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,network,TCP,70.32,66.58,65.59,74.19,66.86,96.58,0.86,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,network,ICMP,49.21,66.58,65.59,51.26,46.59,99.15,0.78,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,network,TWAMP,64.28,66.58,65.59,68.1,61.7,99.18,0.75,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,network,UDP,58.02,66.58,65.59,61.07,54.58,97.98,0.63,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,app,HTTP,78.11,64.59,65.59,81.41,74.58,99.32,0.96,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,app,HTTPS,97.99,64.59,65.59,103.14,93.59,97.7,0.56,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,app,TCP,57.82,64.59,65.59,59.94,55.01,99.53,0.08,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,app,ICMP,64.45,64.59,65.59,68.4,61.03,95.99,0.03,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,app,TWAMP,47.0,64.59,65.59,49.43,43.92,99.25,0.32,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 06:00:00,app,UDP,42.2,64.59,65.59,44.47,40.75,97.32,0.72,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,network,HTTP,69.65,62.72,64.41,72.84,66.16,95.02,0.11,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,network,HTTPS,82.32,62.72,64.41,86.42,78.3,96.76,0.31,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,network,TCP,80.75,62.72,64.41,84.21,76.84,98.89,0.59,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,network,ICMP,42.42,62.72,64.41,45.14,39.84,95.09,0.12,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,network,TWAMP,66.17,62.72,64.41,70.03,62.2,98.47,0.27,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,network,UDP,35.02,62.72,64.41,36.51,33.68,95.91,0.51,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,app,HTTP,76.83,66.11,64.41,80.29,73.56,97.15,0.48,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,app,HTTPS,91.92,66.11,64.41,96.46,87.29,98.63,0.69,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,app,TCP,74.71,66.11,64.41,78.11,71.64,98.05,0.91,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,app,ICMP,53.57,66.11,64.41,55.89,51.28,95.39,0.23,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,app,TWAMP,57.91,66.11,64.41,61.01,55.34,95.68,0.48,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 06:00:00,app,UDP,41.7,66.11,64.41,44.1,40.36,99.34,0.16,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,network,HTTP,69.43,65.31,65.89,72.41,66.56,99.31,0.69,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,network,HTTPS,76.76,65.31,65.89,80.43,73.71,99.06,0.6,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,network,TCP,84.15,65.31,65.89,88.44,79.28,98.3,0.78,0.04,Communication
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,network,ICMP,38.32,65.31,65.89,40.84,36.54,97.35,0.69,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,network,TWAMP,68.69,65.31,65.89,72.14,65.0,95.98,0.66,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,network,UDP,54.48,65.31,65.89,57.75,51.08,96.73,0.78,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,app,HTTP,77.45,66.48,65.89,81.89,73.61,95.82,0.94,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,app,HTTPS,88.12,66.48,65.89,91.75,84.39,98.72,0.02,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,app,TCP,58.3,66.48,65.89,61.17,55.46,97.57,0.27,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,app,ICMP,61.87,66.48,65.89,65.74,59.57,98.33,0.18,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,app,TWAMP,75.21,66.48,65.89,78.6,70.99,96.1,0.77,0.02,Network Management
Quebec,45.505294,-73.613987,2023-06-05 08:00:00,app,UDP,37.92,66.48,65.89,39.96,36.07,95.55,0.01,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,network,HTTP,75.64,68.46,62.84,78.72,71.39,97.09,0.77,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,network,HTTPS,77.49,68.46,62.84,80.83,74.3,98.17,0.61,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,network,TCP,86.33,68.46,62.84,90.81,81.44,97.59,0.34,0.02,Communication
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,network,ICMP,48.34,68.46,62.84,50.27,45.47,96.48,0.49,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,network,TWAMP,74.05,68.46,62.84,77.23,70.27,98.28,0.48,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,network,UDP,48.92,68.46,62.84,51.77,46.4,99.23,0.17,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,app,HTTP,74.79,57.22,62.84,78.83,70.44,95.74,0.79,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,app,HTTPS,80.05,57.22,62.84,83.93,75.82,97.38,0.14,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,app,TCP,56.98,57.22,62.84,59.88,54.16,95.13,0.31,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,app,ICMP,58.3,57.22,62.84,60.74,55.76,96.85,0.91,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,app,TWAMP,48.88,57.22,62.84,51.72,46.03,95.93,0.34,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 08:00:00,app,UDP,24.33,57.22,62.84,26.15,23.41,98.31,0.42,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,HTTP,70.9,66.79,64.44,74.04,67.08,96.62,0.86,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,HTTPS,87.75,66.79,64.44,91.62,83.21,96.08,0.55,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,TCP,70.69,66.79,64.44,74.29,67.27,99.26,0.82,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,ICMP,64.7,66.79,64.44,67.81,61.77,96.19,0.37,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,TWAMP,75.53,66.79,64.44,79.23,72.5,95.42,0.22,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,network,UDP,31.19,66.79,64.44,32.52,29.58,97.24,0.73,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,HTTP,75.49,62.08,64.44,78.82,71.0,98.86,0.07,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,HTTPS,71.73,62.08,64.44,75.01,67.46,99.86,0.79,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,TCP,57.59,62.08,64.44,61.07,54.75,99.96,0.34,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,ICMP,59.89,62.08,64.44,62.95,57.02,96.76,0.1,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,TWAMP,47.62,62.08,64.44,50.38,45.27,95.46,0.72,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,UDP,60.18,62.08,64.44,62.85,56.48,97.83,0.87,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,HTTP,68.73,65.44,66.08,71.43,65.78,99.08,0.04,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,HTTPS,91.69,65.44,66.08,96.8,87.24,97.93,0.44,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,TCP,71.41,65.44,66.08,75.72,67.28,99.68,0.64,0.05,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,ICMP,56.56,65.44,66.08,58.81,54.12,97.45,0.49,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,TWAMP,74.23,65.44,66.08,77.25,70.75,98.94,0.15,0.02,Network Management
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,UDP,30.02,65.44,66.08,31.4,28.85,95.32,0.95,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,HTTP,80.07,66.72,66.08,84.52,75.42,96.77,0.65,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,HTTPS,91.73,66.72,66.08,96.47,87.66,95.09,0.16,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,TCP,87.96,66.72,66.08,92.29,84.2,95.97,0.7,0.02,Communication
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,ICMP,51.81,66.72,66.08,54.65,48.72,97.41,0.88,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,TWAMP,46.78,66.72,66.08,48.98,44.64,98.89,0.99,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,UDP,41.94,66.72,66.08,43.75,39.73,97.8,1.0,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,HTTP,77.86,62.9,61.51,81.49,73.27,96.75,0.81,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,HTTPS,93.64,62.9,61.51,97.97,89.56,96.22,0.95,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,TCP,61.16,62.9,61.51,64.63,58.58,99.93,0.89,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,ICMP,64.06,62.9,61.51,66.85,61.61,95.83,0.65,0.02,Network Management
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,TWAMP,50.54,62.9,61.51,52.32,48.78,97.15,0.16,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,UDP,30.15,62.9,61.51,32.33,28.76,97.29,0.75,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,HTTP,75.1,60.13,61.51,79.28,71.96,95.44,0.06,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,HTTPS,78.13,60.13,61.51,82.53,74.68,97.79,0.12,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,TCP,60.27,60.13,61.51,62.64,57.9,96.36,0.64,0.02,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,ICMP,57.0,60.13,61.51,59.7,54.94,95.2,0.09,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,TWAMP,47.5,60.13,61.51,49.34,45.54,95.86,0.23,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,UDP,42.76,60.13,61.51,45.29,41.16,98.67,0.25,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,HTTP,73.09,65.86,63.29,76.25,70.13,98.44,0.18,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,HTTPS,85.3,65.86,63.29,89.5,80.68,95.89,0.16,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,TCP,57.46,65.86,63.29,60.81,55.13,98.57,0.8,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,ICMP,54.56,65.86,63.29,57.68,52.38,95.68,0.48,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,TWAMP,73.23,65.86,63.29,76.18,69.76,95.2,0.42,0.02,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,UDP,51.55,65.86,63.29,54.66,49.71,99.02,0.82,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,HTTP,65.95,60.71,63.29,68.55,61.94,98.64,0.94,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,HTTPS,75.2,60.71,63.29,79.35,71.67,96.57,0.21,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,TCP,55.2,60.71,63.29,58.22,51.77,96.43,0.56,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,ICMP,60.19,60.71,63.29,62.92,57.62,98.58,0.33,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,TWAMP,57.98,60.71,63.29,61.65,55.38,95.47,0.49,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,UDP,49.75,60.71,63.29,52.46,47.18,96.74,0.93,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,HTTP,70.96,66.49,65.3,74.96,66.62,97.44,0.72,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,HTTPS,96.47,66.49,65.3,101.13,91.54,96.15,0.96,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,TCP,62.61,66.49,65.3,66.28,59.17,99.01,0.88,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,ICMP,49.98,66.49,65.3,52.47,47.06,98.76,0.15,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,TWAMP,68.67,66.49,65.3,72.65,66.01,99.89,0.53,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,UDP,50.27,66.49,65.3,52.18,47.86,96.94,0.64,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,HTTP,73.85,64.1,65.3,77.45,70.73,98.95,0.39,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,HTTPS,95.05,64.1,65.3,99.28,90.6,99.73,0.98,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,TCP,65.44,64.1,65.3,68.24,61.48,95.46,0.81,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,ICMP,56.09,64.1,65.3,58.84,52.96,95.21,0.7,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,TWAMP,68.17,64.1,65.3,71.44,64.9,95.29,0.18,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,UDP,25.98,64.1,65.3,27.49,24.24,99.6,0.9,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,HTTP,69.76,65.57,62.99,72.83,65.59,95.0,0.7,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,HTTPS,94.34,65.57,62.99,98.74,89.9,98.95,0.33,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,TCP,63.62,65.57,62.99,67.07,60.92,95.44,0.48,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,ICMP,63.92,65.57,62.99,67.87,60.57,96.68,0.6,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,TWAMP,45.62,65.57,62.99,47.85,44.11,95.54,0.85,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,UDP,56.16,65.57,62.99,59.53,53.13,95.08,0.55,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,HTTP,68.91,60.41,62.99,72.6,64.9,99.68,0.24,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,HTTPS,71.76,60.41,62.99,74.93,67.45,98.49,0.75,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,TCP,66.18,60.41,62.99,69.13,63.47,97.01,0.38,0.04,Communication
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,ICMP,52.61,60.41,62.99,54.94,50.27,97.83,0.64,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,TWAMP,64.51,60.41,62.99,66.96,61.21,97.93,0.86,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,UDP,38.47,60.41,62.99,40.99,36.68,95.13,0.17,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,HTTP,67.26,62.02,60.88,71.37,64.68,99.48,0.27,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,HTTPS,91.64,62.02,60.88,96.85,87.23,99.24,0.21,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,TCP,53.87,62.02,60.88,56.3,50.38,95.26,0.51,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,ICMP,53.37,62.02,60.88,56.37,51.33,99.38,0.86,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,TWAMP,48.32,62.02,60.88,50.35,45.54,98.96,0.64,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,UDP,57.67,62.02,60.88,60.51,54.03,95.91,0.65,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,HTTP,66.1,59.73,60.88,69.35,63.14,95.51,0.98,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,HTTPS,74.36,59.73,60.88,78.48,71.3,98.75,0.48,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,TCP,82.58,59.73,60.88,86.51,78.01,99.84,0.89,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,ICMP,45.28,59.73,60.88,47.73,42.78,97.94,0.37,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,TWAMP,61.01,59.73,60.88,64.83,57.66,96.46,0.94,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,UDP,29.07,59.73,60.88,29.95,27.64,97.47,0.62,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,HTTP,80.01,65.72,62.57,83.5,75.25,98.82,0.09,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,HTTPS,89.99,65.72,62.57,94.21,85.28,98.33,0.02,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,TCP,78.81,65.72,62.57,82.63,75.56,97.3,0.31,0.02,Communication
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,ICMP,43.34,65.72,62.57,45.17,41.13,97.17,0.64,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,TWAMP,72.7,65.72,62.57,76.65,69.3,98.93,0.61,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,UDP,29.45,65.72,62.57,31.35,28.51,96.81,0.95,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,HTTP,70.68,59.43,62.57,74.69,66.69,98.84,0.76,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,HTTPS,72.81,59.43,62.57,75.85,69.08,98.14,0.05,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,TCP,61.19,59.43,62.57,64.13,58.78,95.37,0.14,0.03,Communication
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,ICMP,61.11,59.43,62.57,64.12,57.99,96.3,0.8,0.02,Network Management
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,TWAMP,58.73,59.43,62.57,61.1,56.05,97.45,0.69,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,UDP,32.07,59.43,62.57,33.23,30.14,99.55,0.96,0.01,Voice and File Transfer
