Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,HTTP,67.38280616234373,70.75,67.97
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,HTTPS,89.26628646928116,70.75,67.97
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,TCP,67.55272302078411,70.75,67.97
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,ICMP,94.09478384064028,70.75,67.97
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,TWAMP,60.17786001371107,70.75,67.97
Manitoba,49.894225,-97.131744,2023-06-05 08:00:00,app,UDP,45.99727103565178,70.75,67.97
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,HTTP,71.38572682270821,64.02,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,HTTPS,92.65245697986451,64.02,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,TCP,68.11234995112675,64.02,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,ICMP,56.218720966154024,64.02,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,TWAMP,69.84945443557498,64.02,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,network,UDP,25.918759330065782,64.02,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,HTTP,73.6615447860912,65.53,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,HTTPS,96.19750456265771,65.53,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,TCP,62.67484522821921,65.53,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,ICMP,60.17397408911226,65.53,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,TWAMP,55.655283399850944,65.53,64.77
Quebec,45.505294,-73.613987,2023-06-05 10:00:00,app,UDP,44.791338316886495,65.53,64.77
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,HTTP,69.95040636577313,75.05,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,HTTPS,90.59468259412314,75.05,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,TCP,79.80636446724488,75.05,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,ICMP,96.93264769493732,75.05,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,TWAMP,64.1242840414439,75.05,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,network,UDP,48.91401440863332,75.05,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,HTTP,66.11873311408851,69.43,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,HTTPS,89.42820770087695,69.43,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,TCP,81.79072554073736,69.43,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,ICMP,61.41636356959994,69.43,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,TWAMP,54.68312850815586,69.43,72.24
Ontario,43.641128,-79.387787,2023-06-05 10:00:00,app,UDP,63.12688130505849,69.43,72.24
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,HTTP,74.1378032548125,68.2,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,HTTPS,87.13167206906509,68.2,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,TCP,69.01457908497278,68.2,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,ICMP,68.20748426757767,68.2,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,TWAMP,49.04917808563722,68.2,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,network,UDP,61.62980475050033,68.2,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,HTTP,75.48790422691889,68.82,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,HTTPS,82.18943632334555,68.82,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,TCP,72.43536888202911,68.82,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,ICMP,93.3582572588947,68.82,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,TWAMP,56.06274659164136,68.82,68.51
Manitoba,49.894225,-97.131744,2023-06-05 10:00:00,app,UDP,33.40405439687369,68.82,68.51
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,HTTP,75.15556456277217,60.11,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,HTTPS,87.18527131032074,60.11,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,TCP,73.05263455387234,60.11,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,ICMP,43.183309824569406,60.11,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,TWAMP,49.86600873049976,60.11,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,network,UDP,32.24523136556161,60.11,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,HTTP,70.23939998510554,72.88,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,HTTPS,89.40695409422989,72.88,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,TCP,86.69320135423409,72.88,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,ICMP,78.2197172707829,72.88,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,TWAMP,49.3659575982617,72.88,66.5
Quebec,45.505294,-73.613987,2023-06-05 12:00:00,app,UDP,63.332760959216984,72.88,66.5
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,HTTP,68.55866179945075,62.69,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,HTTPS,94.1040289981803,62.69,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,TCP,86.98447838757974,62.69,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,ICMP,42.29968376525174,62.69,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,TWAMP,50.95435972338079,62.69,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,network,UDP,33.22330784865537,62.69,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,HTTP,70.79388796300395,65.93,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,HTTPS,82.04759704009328,65.93,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,TCP,67.36671006689923,65.93,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,ICMP,51.82592221199316,65.93,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,TWAMP,61.831342065565515,65.93,64.31
Ontario,43.641128,-79.387787,2023-06-05 12:00:00,app,UDP,61.69874018833097,65.93,64.31
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,HTTP,77.22892445453014,70.36,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,HTTPS,82.71899261750272,70.36,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,TCP,61.87885551928423,70.36,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,ICMP,76.6590444772803,70.36,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,TWAMP,67.76984552219561,70.36,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,network,UDP,55.927205320686454,70.36,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,HTTP,67.93594923545352,60.97,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,HTTPS,85.33943824014601,60.97,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,TCP,71.87841004038607,60.97,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,ICMP,42.48056130277902,60.97,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,TWAMP,61.440138134399554,60.97,65.67
Manitoba,49.894225,-97.131744,2023-06-05 12:00:00,app,UDP,36.75730645222578,60.97,65.67
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,HTTP,79.56085215024247,75.39,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,HTTPS,83.17444783352352,75.39,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,TCP,79.91084009406823,75.39,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,ICMP,98.84462404824646,75.39,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,TWAMP,67.5690669944135,75.39,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,network,UDP,43.273387285600236,75.39,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,HTTP,69.19734810222485,68.19,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,HTTPS,86.30312765680885,68.19,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,TCP,74.00437058934679,68.19,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,ICMP,93.28608204024366,68.19,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,TWAMP,62.36257144450576,68.19,71.79
Quebec,45.505294,-73.613987,2023-06-05 14:00:00,app,UDP,24.016049348954393,68.19,71.79
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,HTTP,70.40654571161832,66.92,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,HTTPS,93.20842627500826,66.92,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,TCP,66.08956212017489,66.92,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,ICMP,49.02836298559248,66.92,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,TWAMP,62.80751899726921,66.92,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,network,UDP,59.9637195581115,66.92,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,HTTP,76.02285187126066,76.8,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,HTTPS,94.20463285117017,76.8,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,TCP,87.7470811304722,76.8,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,ICMP,92.30767663859547,76.8,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,TWAMP,46.93270056524773,76.8,71.86
Ontario,43.641128,-79.387787,2023-06-05 14:00:00,app,UDP,63.59385697950622,76.8,71.86
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,HTTP,68.86836043297346,65.8,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,HTTPS,84.58200449722217,65.8,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,TCP,64.19075576111375,65.8,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,ICMP,82.44176753692687,65.8,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,TWAMP,73.39629217254188,65.8,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,network,UDP,21.338722780245924,65.8,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,HTTP,80.51263809694638,60.82,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,HTTPS,95.21919229502076,60.82,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,TCP,56.14913332652762,60.82,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,ICMP,40.617939039269096,60.82,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,TWAMP,51.38695895957974,60.82,63.31
Manitoba,49.894225,-97.131744,2023-06-05 14:00:00,app,UDP,41.026855305056145,60.82,63.31
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,HTTP,67.19454006206732,71.06,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,HTTPS,94.13552556603659,71.06,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,TCP,86.17722111922663,71.06,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,ICMP,79.87782015797174,71.06,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,TWAMP,58.48826865531521,71.06,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,network,UDP,40.4595230560416,71.06,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,HTTP,78.77054243895401,68.01,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,HTTPS,86.27715945004525,68.01,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,TCP,84.03088932084256,68.01,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,ICMP,69.7291745884973,68.01,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,TWAMP,48.79619118409696,68.01,69.53
Quebec,45.505294,-73.613987,2023-06-05 16:00:00,app,UDP,40.47461037884085,68.01,69.53
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,HTTP,75.92312102772236,68.02,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,HTTPS,85.3804036388223,68.02,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,TCP,64.46750423824385,68.02,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,ICMP,87.70619714899159,68.02,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,TWAMP,57.64664469767644,68.02,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,network,UDP,37.02309216158003,68.02,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,HTTP,75.02244565132324,65.35,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,HTTPS,91.28521678216373,65.35,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,TCP,54.67633061017576,65.35,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,ICMP,44.76737519457795,65.35,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,TWAMP,66.57694721756343,65.35,66.69
Ontario,43.641128,-79.387787,2023-06-05 16:00:00,app,UDP,59.795684451285496,65.35,66.69
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,HTTP,79.1389898704579,62.67,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,HTTPS,85.56431112085347,62.67,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,TCP,62.30396134181005,62.67,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,ICMP,47.68753265078542,62.67,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,TWAMP,58.648769725837965,62.67,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,network,UDP,42.68040446077574,62.67,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,HTTP,71.16745085875922,64.11,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,HTTPS,96.79424018167805,64.11,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,TCP,63.66454108990351,64.11,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,ICMP,39.58503229527315,64.11,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,TWAMP,50.01804578614812,64.11,63.39
Manitoba,49.894225,-97.131744,2023-06-05 16:00:00,app,UDP,63.40281701718906,64.11,63.39
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,HTTP,71.31230245414436,63.98,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,HTTPS,91.85180601248443,63.98,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,TCP,76.26428658795209,63.98,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,ICMP,41.182167351183296,63.98,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,TWAMP,75.83421843211164,63.98,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,network,UDP,27.4133389479694,63.98,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,HTTP,80.09093801665553,66.13,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,HTTPS,88.04728049713468,66.13,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,TCP,81.10343174768124,66.13,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,ICMP,60.53595093029533,66.13,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,TWAMP,51.59844841584683,66.13,65.05
Quebec,45.505294,-73.613987,2023-06-05 18:00:00,app,UDP,35.38232285472391,66.13,65.05
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,HTTP,81.35245540494932,66.39,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,HTTPS,97.68969255890858,66.39,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,TCP,84.91978500492866,66.39,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,ICMP,46.626557849570865,66.39,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,TWAMP,48.894180741852715,66.39,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,network,UDP,38.865310743025745,66.39,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,HTTP,76.56954842021194,72.88,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,HTTPS,96.11213035550216,72.88,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,TCP,70.324300038603,72.88,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,ICMP,87.98095561038224,72.88,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,TWAMP,56.46270894823513,72.88,69.63
Ontario,43.641128,-79.387787,2023-06-05 18:00:00,app,UDP,49.82013288572635,72.88,69.63
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,HTTP,65.11472126852509,60.37,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,HTTPS,83.18759720587028,60.37,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,TCP,71.23797879433454,60.37,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,ICMP,46.101834224360516,60.37,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,TWAMP,59.47676184656666,60.37,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,network,UDP,37.09981596018988,60.37,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,HTTP,81.86935358392886,64.32,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,HTTPS,82.72414847843181,64.32,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,TCP,73.06840792747397,64.32,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,ICMP,51.25103174416022,64.32,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,TWAMP,69.16082245691757,64.32,62.35
Manitoba,49.894225,-97.131744,2023-06-05 18:00:00,app,UDP,27.866349020599134,64.32,62.35
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,HTTP,68.8266656680205,65.54,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,HTTPS,91.40284273859949,65.54,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,TCP,62.824625518916065,65.54,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,ICMP,74.96328253529651,65.54,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,TWAMP,55.28756227142894,65.54,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,network,UDP,39.933977837203074,65.54,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,HTTP,72.64706155470058,63.24,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,HTTPS,83.26208224505011,63.24,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,TCP,63.05032752067725,63.24,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,ICMP,80.04195590864362,63.24,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,TWAMP,52.23171724753359,63.24,64.39
Quebec,45.505294,-73.613987,2023-06-05 20:00:00,app,UDP,28.192784688824638,63.24,64.39
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,HTTP,65.33708701545883,65.9,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,HTTPS,90.5086851656685,65.9,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,TCP,53.72829674608974,65.9,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,ICMP,75.72360678857231,65.9,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,TWAMP,61.83633869847355,65.9,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,network,UDP,48.26795984176451,65.9,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,app,HTTP,74.45790552599306,63.96,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,app,HTTPS,83.98663955964214,63.96,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,app,TCP,81.40903607519148,63.96,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,app,ICMP,65.16053489435,63.96,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,app,TWAMP,48.13601533820609,63.96,64.93
Ontario,43.641128,-79.387787,2023-06-05 20:00:00,app,UDP,30.598959520679934,63.96,64.93
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,network,HTTP,72.25585178851495,60.28,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,network,HTTPS,91.24997195692941,60.28,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,network,TCP,54.860231077514456,60.28,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,network,ICMP,42.69497306302761,60.28,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,network,TWAMP,53.82147568269683,60.28,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,network,UDP,46.81259736660313,60.28,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,app,HTTP,78.94159972097194,69.67,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,app,HTTPS,82.43406453752887,69.67,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,app,TCP,59.98909643196035,69.67,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,app,ICMP,69.592757316404,69.67,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,app,TWAMP,75.25159508466376,69.67,64.97
Manitoba,49.894225,-97.131744,2023-06-05 20:00:00,app,UDP,51.787240749569264,69.67,64.97
Quebec,45.505294,-73.613987,2023-06-05 22:00:00,network,HTTP,75.79265651578663,63.8,66.88
Quebec,45.505294,-73.613987,2023-06-05 22:00:00,network,HTTPS,90.20401584872592,63.8,66.88
Quebec,45.505294,-73.613987,2023-06-05 22:00:00,network,TCP,82.41293335054765,63.8,66.88
Quebec,45.505294,-73.613987,2023-06-05 22:00:00,network,ICMP,40.02098019216893,63.8,66.88
Quebec,45.505294,-73.613987,2023-06-05 22:00:00,network,TWAMP,58.17938947314619,63.8,66.88
Quebec,45.505294,-73.613987,2023-06-05 22:00:00,network,UDP,36.192971160797214,63.8,66.88
Quebec,45.505294,-73.613987,2023-06-05 22:00:00,app,HTTP,73.91721115768536,69.96,66.88
Quebec,45.505294,-73.613987,2023-06-05 22:00:00,app,HTTPS,95.75267563395667,69.96,66.88
